row_id,vehicle_count,traffic_density,average_speed,road_length,hour,day_of_week,weather,road_capacity,congestion_score,congestion_level
2674,1501,396.04,27.4,3.79,20,3,clear,2148,60.96,high
2675,550,230.13,28.8,2.39,9,6,storm,1407,43.64,medium
2676,242,35.54,48.2,6.81,12,2,clear,1001,23.38,low
2677,462,245.74,45.4,1.88,21,0,clear,1230,26.35,medium
2678,260,47.62,47.3,5.46,3,5,clear,940,22.76,low
2679,538,77.86,50.2,6.91,19,6,clear,1953,19.02,low
2680,1530,202.11,22.1,7.57,10,3,clear,1544,86.97,severe
2681,1549,242.03,30.8,6.4,20,3,clear,2342,62.07,high
2682,464,132.57,44.2,3.5,11,5,rain,1790,32.88,medium
2683,701,91.87,42.0,7.63,14,2,clear,1583,43.92,medium
2684,707,135.18,40.7,5.23,19,2,clear,1449,45.48,medium
2685,289,68.0,60.2,4.25,13,5,clear,1530,13.7,low
2686,420,151.08,50.0,2.78,11,0,clear,1732,25.39,medium
2687,299,44.23,57.7,6.76,5,5,clear,2337,9.78,low
2688,841,198.35,42.0,4.24,19,3,clear,2033,38.41,medium
2689,1338,2230.0,46.2,0.6,2,3,clear,2812,39.29,medium
2690,486,91.35,45.9,5.32,8,4,clear,1206,46.19,medium
2691,273,78.67,58.6,3.47,4,3,clear,1688,11.61,low
2692,1293,179.33,34.1,7.21,19,3,fog,2884,39.08,medium
2693,610,247.97,34.6,2.46,4,3,fog,1553,30.27,medium
2694,1047,1203.45,30.0,0.87,19,3,fog,2760,41.28,medium
2695,410,54.23,40.9,7.56,15,0,rain,1084,35.92,medium
2696,2142,333.13,24.3,6.43,20,3,rain,2721,74.62,high
2697,243,87.41,54.4,2.78,14,6,clear,1308,16.71,low
2698,1035,285.91,41.2,3.62,20,1,clear,2347,44.46,medium
2699,736,566.15,44.9,1.3,2,0,clear,1876,35.51,medium
2700,1100,245.54,33.8,4.48,8,0,fog,2887,37.94,medium
2701,729,441.82,36.0,1.65,18,1,clear,1294,53.45,high
2702,686,140.0,31.9,4.9,22,1,rain,1707,48.06,medium
2703,296,80.65,51.0,3.67,20,5,clear,1700,13.9,low
2704,432,113.68,51.9,3.8,0,4,clear,1774,25.67,medium
2705,1120,284.26,26.8,3.94,16,1,rain,1747,68.21,high
2706,830,193.93,24.1,4.28,7,3,rain,1088,71.07,high
2707,540,259.62,23.1,2.08,20,0,storm,1332,46.89,medium
2708,396,237.13,32.0,1.67,4,2,fog,1100,38.88,medium
2709,498,216.52,39.5,2.3,18,2,fog,1458,34.75,medium
2710,1297,554.27,25.7,2.34,19,4,clear,1263,87.37,severe
2711,751,96.41,46.4,7.79,9,6,clear,2096,26.9,medium
2712,1059,151.72,28.2,6.98,13,3,fog,2489,54.65,high
2713,589,116.4,55.1,5.06,13,5,clear,2957,18.97,low
2714,868,526.06,23.3,1.65,12,1,fog,1355,63.56,high
2715,449,95.94,61.6,4.68,6,6,clear,2410,9.42,low
2716,1578,259.11,38.4,6.09,9,2,clear,2821,55.32,high
2717,1022,157.72,41.9,6.48,1,0,clear,2691,35.12,medium
2718,865,950.55,46.2,0.91,12,5,clear,2417,29.85,medium
2719,630,161.95,44.1,3.89,15,3,clear,1564,37.17,medium
2720,524,125.96,49.6,4.16,1,4,clear,2437,21.89,low
2721,444,67.68,38.5,6.56,22,2,rain,1620,31.47,medium
2722,283,252.68,54.7,1.12,18,2,clear,2645,9.91,low
2723,530,71.91,41.6,7.37,19,6,clear,1557,32.72,medium
2724,1241,183.04,45.7,6.78,18,3,clear,2921,35.83,medium
2725,126,30.81,59.6,4.09,7,1,clear,1993,5.41,low
2726,1005,328.43,30.3,3.06,12,2,rain,1572,70.99,high
2727,419,58.28,47.7,7.19,9,6,clear,1414,26.17,medium
2728,1918,1957.14,24.6,0.98,7,1,clear,2330,73.44,high
2729,1842,235.85,25.7,7.81,18,0,fog,2940,65.42,high
2730,217,55.08,47.8,3.94,22,6,clear,1193,24.08,low
2731,535,72.2,47.1,7.41,7,1,clear,1947,24.09,low
2732,421,408.74,49.9,1.03,14,0,clear,1259,31.15,medium
2733,496,175.27,35.3,2.83,4,0,fog,1377,34.35,medium
2734,324,49.92,49.0,6.49,21,5,clear,1035,29.47,medium
2735,167,49.55,60.4,3.37,22,5,clear,995,19.29,low
2736,1172,313.37,49.3,3.74,19,5,clear,2927,32.08,medium
2737,1232,412.04,13.7,2.99,7,3,rain,1303,95.21,severe
2738,669,562.18,34.0,1.19,17,3,clear,1150,46.46,medium
2739,528,194.83,50.9,2.71,16,6,clear,2478,17.36,low
2740,250,38.7,48.5,6.46,2,6,clear,888,21.18,low
2741,1298,168.13,14.8,7.72,1,1,storm,1695,74.73,high
2742,577,287.06,48.1,2.01,11,1,clear,2112,19.39,low
2743,511,107.58,50.1,4.75,21,2,clear,2821,10.73,low
2744,1291,164.67,31.5,7.84,4,4,fog,2826,45.45,medium
2745,1081,214.48,45.8,5.04,5,0,clear,2776,27.98,medium
2746,1902,627.72,17.1,3.03,5,0,storm,2638,69.86,high
2747,748,275.0,42.4,2.72,13,3,clear,2286,31.47,medium
2748,885,126.07,31.9,7.02,3,1,fog,2421,40.17,medium
2749,837,113.72,43.1,7.36,22,2,clear,2055,31.25,medium
2750,547,168.83,41.0,3.24,16,6,rain,1941,37.74,medium
2751,239,47.99,42.1,4.98,20,6,fog,1066,26.08,medium
2752,614,157.44,32.8,3.9,8,4,clear,942,63.85,high
2753,1475,204.58,30.7,7.21,18,1,rain,1953,63.17,high
2754,1653,256.28,14.1,6.45,18,0,rain,1780,87.33,severe
2755,1313,179.37,40.4,7.32,16,3,clear,2830,47.59,medium
2756,739,120.75,40.8,6.12,14,4,clear,2048,38.2,medium
2757,1492,318.8,38.3,4.68,3,3,clear,2931,48.26,medium
2758,730,170.16,36.2,4.29,9,4,rain,2218,26.44,medium
2759,1953,308.53,25.3,6.33,7,4,rain,2770,67.58,high
2760,925,158.39,35.6,5.84,19,1,clear,1500,54.87,high
2761,572,137.5,48.2,4.16,12,6,clear,2340,25.79,medium
2762,403,165.84,49.8,2.43,5,4,clear,1298,18.87,low
2763,2754,2503.64,19.4,1.1,8,3,clear,2974,94.42,severe
2764,491,78.69,49.4,6.24,8,1,clear,1244,37.07,medium
2765,750,167.41,40.4,4.48,2,4,clear,1828,43.3,medium
2766,264,169.23,46.7,1.56,22,2,clear,807,28.05,medium
2767,577,88.63,49.5,6.51,11,6,clear,2617,19.62,low
2768,757,149.31,14.1,5.07,18,2,rain,829,82.87,severe
2769,2385,740.68,24.8,3.22,18,2,clear,2635,82.38,severe
2770,463,275.6,45.2,1.68,16,2,rain,2014,15.82,low
2771,595,201.69,50.6,2.95,7,4,clear,2131,29.44,medium
2772,1006,336.45,48.1,2.99,16,0,clear,2403,33.49,medium
2773,486,80.87,58.1,6.01,14,5,clear,2971,14.8,low
2774,569,90.89,49.8,6.26,11,4,clear,2454,23.59,low
2775,509,176.12,44.8,2.89,2,4,clear,1891,22.42,low
2776,2130,434.69,10.3,4.9,10,2,rain,2117,98.82,severe
2777,449,160.93,48.2,2.79,2,2,clear,1367,30.58,medium
2778,296,84.81,46.9,3.49,6,1,clear,1016,35.08,medium
2779,516,245.71,41.5,2.1,14,1,clear,1352,37.9,medium
2780,611,121.23,43.6,5.04,17,2,clear,1248,40.85,medium
2781,826,419.29,42.2,1.97,20,6,clear,2279,42.95,medium
2782,448,140.44,38.5,3.19,6,3,clear,988,38.65,medium
2783,526,77.24,51.4,6.81,20,2,clear,2032,21.14,low
2784,179,337.74,48.3,0.53,21,6,rain,1342,11.98,low
2785,1180,848.92,39.7,1.39,13,4,clear,2842,35.99,medium
2786,890,209.91,46.9,4.24,8,5,clear,2720,19.9,low
2787,183,81.7,44.9,2.24,1,2,rain,858,19.97,low
2788,170,60.5,61.4,2.81,15,6,clear,2145,8.3,low
2789,198,27.39,50.9,7.23,0,6,clear,987,27.02,medium
2790,397,64.66,48.0,6.14,22,0,clear,1168,26.48,medium
2791,268,49.45,53.9,5.42,20,6,clear,2188,5.51,low
2792,260,118.72,50.4,2.19,21,5,clear,1172,20.4,low
2793,810,385.71,30.6,2.1,16,1,fog,2018,42.38,medium
2794,89,35.89,59.3,2.48,15,5,clear,863,5.91,low
2795,355,48.3,34.6,7.35,11,5,storm,2212,21.53,low
2796,1414,1536.96,6.6,0.92,17,1,rain,1291,100.0,severe
2797,434,76.68,45.5,5.66,10,5,clear,1398,26.45,medium
2798,673,190.11,50.3,3.54,16,5,clear,2725,21.16,low
2799,908,156.82,48.1,5.79,7,2,clear,2751,27.64,medium
2800,554,167.37,32.2,3.31,20,5,storm,1937,30.96,medium
2801,775,469.7,48.6,1.65,4,2,clear,2675,28.57,medium
2802,335,51.22,36.2,6.54,0,2,rain,810,39.89,medium
2803,1415,186.92,16.2,7.57,9,1,rain,1587,84.16,severe
2804,1077,1631.82,41.1,0.66,2,2,clear,2726,37.86,medium
2805,874,111.34,33.5,7.85,18,3,fog,2028,41.76,medium
2806,965,134.4,38.4,7.18,9,6,rain,2018,45.03,medium
2807,744,145.88,30.4,5.1,11,2,fog,1638,47.11,medium
2808,712,108.54,41.8,6.56,6,2,clear,1401,43.76,medium
2809,396,126.52,52.1,3.13,19,2,clear,1384,22.38,low
2810,346,69.48,34.4,4.98,18,5,rain,842,42.65,medium
2811,399,66.61,52.8,5.99,9,5,clear,1230,32.16,medium
2812,740,190.23,36.8,3.89,13,4,fog,2509,38.54,medium
2813,835,120.84,39.5,6.91,18,1,clear,1878,44.4,medium
2814,895,119.17,44.7,7.51,0,0,clear,2529,34.39,medium
2815,1671,752.7,37.2,2.22,17,5,clear,2746,53.81,high
2816,1000,300.3,43.4,3.33,2,0,clear,2215,43.49,medium
2817,1678,987.06,20.2,1.7,8,1,clear,1681,97.39,severe
2818,903,114.89,44.1,7.86,23,2,rain,2410,30.72,medium
2819,527,91.65,44.3,5.75,2,2,clear,1391,34.55,medium
2820,1529,1513.86,31.2,1.01,20,1,fog,2878,46.35,medium
2821,509,71.19,39.1,7.15,2,5,fog,1829,21.31,low
2822,934,476.53,30.9,1.96,17,0,clear,1299,66.12,high
2823,470,79.12,51.2,5.94,14,5,clear,2236,21.82,low
2824,273,36.6,51.5,7.46,21,3,clear,1656,15.87,low
2825,360,120.81,41.9,2.98,11,2,storm,1610,19.72,low
2826,1584,346.61,31.0,4.57,12,4,rain,2870,52.08,high
2827,131,21.41,53.3,6.12,16,5,clear,1013,9.68,low
2828,1262,349.58,27.1,3.61,7,3,clear,1865,69.16,high
2829,1532,549.1,25.7,2.79,17,3,rain,2477,71.27,high
2830,229,189.26,48.1,1.21,14,6,rain,1438,10.72,low
2831,757,282.46,30.0,2.68,5,3,rain,1565,44.02,medium
2832,755,100.4,44.9,7.52,16,6,clear,1917,31.65,medium
2833,1077,742.76,40.0,1.45,8,6,rain,2735,38.03,medium
2834,278,361.04,53.3,0.77,3,6,clear,999,16.92,low
2835,1948,277.89,17.3,7.01,7,1,storm,2895,74.08,high
2836,923,174.15,32.3,5.3,6,3,rain,1640,51.35,high
2837,1472,500.68,33.8,2.94,8,0,fog,2883,47.46,medium
2838,342,120.0,47.6,2.85,14,5,rain,1756,20.55,low
2839,2442,578.67,24.0,4.22,18,4,clear,2799,75.33,severe
2840,1467,225.0,34.1,6.52,7,2,clear,2255,54.97,high
2841,1227,259.41,37.0,4.73,22,2,rain,2512,48.47,medium
2842,159,22.71,54.9,7.0,22,5,clear,891,10.23,low
2843,516,92.47,49.8,5.58,2,5,clear,1921,23.14,low
2844,251,174.31,49.1,1.44,15,5,clear,999,18.48,low
2845,531,312.35,50.6,1.7,21,1,clear,1627,19.04,low
2846,573,163.25,46.4,3.51,16,3,clear,1487,37.56,medium
2847,1971,600.91,28.0,3.28,7,0,clear,2545,71.6,high
2848,1224,1942.86,49.5,0.63,12,4,clear,2917,40.41,medium
2849,699,100.58,25.0,6.95,14,2,storm,1489,52.81,high
2850,585,769.74,49.2,0.76,11,5,clear,2413,28.03,medium
2851,1069,188.54,37.8,5.67,2,0,fog,2166,44.78,medium
2852,490,63.31,55.4,7.74,9,6,clear,2399,15.67,low
2853,657,116.9,51.4,5.62,20,5,clear,2173,24.97,low
2854,1098,451.85,39.6,2.43,13,1,rain,2619,35.43,medium
2855,581,472.36,36.8,1.23,6,0,rain,1704,39.54,medium
2856,1235,164.45,45.1,7.51,17,5,clear,2662,44.73,medium
2857,1270,450.35,36.8,2.82,19,1,clear,2286,52.07,high
2858,238,109.68,50.3,2.17,4,5,clear,1065,28.75,medium
2859,463,487.37,53.5,0.95,22,4,clear,2042,18.2,low
2860,1128,142.07,17.3,7.94,18,3,rain,1177,81.37,severe
2861,160,38.0,52.9,4.21,15,5,clear,1032,25.54,medium
2862,1171,300.26,20.1,3.9,7,0,clear,1502,75.1,severe
2863,911,171.89,40.2,5.3,2,0,clear,2266,39.34,medium
2864,634,660.42,43.3,0.96,13,6,fog,2556,20.22,low
2865,534,71.68,39.5,7.45,10,5,rain,1484,27.72,medium
2866,656,138.11,48.5,4.75,12,5,clear,2457,26.23,medium
2867,511,408.8,35.0,1.25,13,4,rain,1246,42.32,medium
2868,725,153.28,49.7,4.73,2,0,clear,2957,23.18,low
2869,292,46.57,52.2,6.27,3,1,clear,1260,16.79,low
2870,282,40.4,49.0,6.98,11,5,clear,1173,16.29,low
2871,913,163.04,42.6,5.6,12,1,clear,2093,40.68,medium
2872,565,288.27,24.7,1.96,15,2,storm,1550,44.82,medium
2873,475,63.33,48.5,7.5,15,6,clear,1580,29.25,medium
2874,712,241.36,35.9,2.95,8,2,clear,1100,58.59,high
2875,1311,203.89,30.3,6.43,19,6,rain,2405,50.05,high
2876,93,34.57,56.5,2.69,0,5,clear,2190,5.04,low
2877,461,76.45,27.5,6.03,3,2,storm,1134,44.35,medium
2878,210,269.23,55.6,0.78,5,1,rain,2261,11.47,low
2879,317,51.38,45.0,6.17,20,1,clear,934,31.7,medium
2880,341,69.59,45.9,4.9,4,4,clear,1419,26.09,medium
2881,751,408.15,51.2,1.84,4,0,clear,2968,14.58,low
2882,664,113.31,43.4,5.86,15,6,rain,2346,23.33,low
2883,1190,583.33,36.5,2.04,22,2,rain,2905,41.97,medium
2884,603,301.5,35.3,2.0,14,4,rain,1760,42.32,medium
2885,488,220.81,46.8,2.21,2,4,clear,1551,33.93,medium
2886,967,826.5,41.3,1.17,4,1,clear,2450,40.6,medium
2887,977,311.15,46.7,3.14,14,6,clear,2858,27.85,medium
2888,735,102.94,51.1,7.14,9,2,clear,2890,25.32,medium
2889,534,72.16,41.5,7.4,3,6,clear,1562,23.89,low
2890,579,188.6,49.6,3.07,4,2,clear,2757,17.83,low
2891,450,193.97,50.6,2.32,16,6,clear,1472,24.56,low
2892,673,91.44,48.6,7.36,4,3,clear,1897,22.75,low
2893,865,155.58,38.1,5.56,23,0,rain,1774,43.45,medium
2894,853,140.53,39.2,6.07,3,4,rain,2886,32.32,medium
2895,1142,175.69,20.7,6.5,21,4,storm,2573,52.4,high
2896,1462,186.01,36.6,7.86,8,3,clear,2834,44.22,medium
2897,1175,903.85,43.2,1.3,22,1,clear,2762,39.87,medium
2898,721,595.87,39.2,1.21,23,2,rain,1675,38.67,medium
2899,568,873.85,41.6,0.65,9,4,clear,2225,22.71,low
2900,845,256.06,21.2,3.3,8,6,storm,1400,62.7,high
2901,241,86.38,43.8,2.79,23,5,rain,1059,24.14,low
2902,848,368.7,47.5,2.3,23,6,clear,2502,24.19,low
2903,537,211.42,43.1,2.54,13,1,rain,1781,33.24,medium
2904,1599,203.69,18.1,7.85,9,0,storm,2763,59.73,high
2905,869,111.27,36.3,7.81,0,5,rain,2126,41.44,medium
2906,446,91.58,50.8,4.87,15,3,clear,1290,28.32,medium
2907,477,486.73,36.3,0.98,12,0,fog,1364,33.48,medium
2908,631,133.4,50.0,4.73,18,3,clear,2644,28.04,medium
2909,1238,167.3,29.5,7.4,15,4,rain,2462,51.21,high
2910,463,123.8,52.1,3.74,15,5,clear,2575,11.48,low
2911,576,134.89,38.3,4.27,16,6,fog,2419,24.4,low
2912,1162,210.13,42.1,5.53,1,1,clear,2513,45.52,medium
2913,1169,215.29,32.2,5.43,13,1,rain,2828,40.93,medium
2914,392,286.13,50.4,1.37,12,3,clear,1339,25.03,medium
2915,503,113.03,50.2,4.45,6,6,clear,2141,18.98,low
2916,1282,496.9,39.3,2.58,7,3,clear,2348,54.93,high
2917,1307,299.08,43.8,4.37,20,0,clear,2925,37.19,medium
2918,660,210.19,30.5,3.14,19,4,clear,886,70.92,high
2919,707,170.36,44.2,4.15,22,1,clear,1578,48.24,medium
2920,742,93.69,35.4,7.92,16,1,fog,1900,45.98,medium
2921,786,108.26,44.9,7.26,22,0,clear,2262,32.22,medium
2922,1460,299.79,37.1,4.87,18,0,fog,2965,43.85,medium
2923,645,358.33,49.8,1.8,6,5,clear,2674,26.09,medium
2924,693,624.32,39.5,1.11,12,2,fog,2206,28.64,medium
2925,747,139.89,48.4,5.34,13,3,clear,1866,30.55,medium
2926,594,276.28,37.8,2.15,3,5,fog,2252,32.62,medium
2927,656,119.06,39.9,5.51,19,6,clear,1512,39.47,medium
2928,1294,770.24,20.8,1.68,7,4,rain,1392,80.52,severe
2929,891,150.25,40.9,5.93,7,6,clear,1891,48.51,medium
2930,317,223.24,34.0,1.42,12,3,storm,1146,25.32,medium
2931,310,85.87,45.3,3.61,22,5,fog,1545,19.2,low
2932,676,314.42,39.4,2.15,8,4,clear,1310,51.43,high
2933,403,463.22,50.9,0.87,4,4,clear,1929,9.92,low
2934,1072,368.38,45.6,2.91,22,5,clear,2984,36.16,medium
2935,254,44.72,47.7,5.68,9,6,clear,901,19.08,low
2936,2357,906.54,22.2,2.6,10,4,rain,2789,81.31,severe
2937,1225,158.68,45.3,7.72,12,0,clear,2683,34.86,medium
2938,760,100.0,38.7,7.6,22,0,fog,1875,36.33,medium
2939,267,240.54,54.4,1.11,4,0,clear,1456,11.81,low
2940,1105,528.71,41.6,2.09,0,4,clear,2561,40.58,medium
2941,693,160.42,36.3,4.32,21,3,clear,1548,45.57,medium
2942,743,283.59,42.9,2.62,5,4,clear,1940,29.54,medium
2943,794,389.22,36.4,2.04,18,1,clear,1439,52.71,high
2944,486,339.86,42.0,1.43,9,3,clear,1296,29.39,medium
2945,774,329.36,36.1,2.35,8,5,clear,1391,52.89,high
2946,1497,393.95,30.4,3.8,21,1,clear,2262,60.59,high
2947,387,51.06,58.2,7.58,12,6,clear,1886,17.51,low
2948,899,141.57,39.2,6.35,3,6,fog,2330,42.62,medium
2949,410,153.56,36.5,2.67,10,6,rain,1076,34.29,medium
2950,542,124.03,39.6,4.37,21,6,fog,2636,29.57,medium
2951,861,327.38,43.7,2.63,21,6,clear,2791,27.38,medium
2952,712,133.33,39.9,5.34,6,2,rain,1633,38.96,medium
2953,785,229.53,45.6,3.42,15,5,clear,1841,44.41,medium
2954,119,47.98,61.4,2.48,13,5,clear,1461,12.68,low
2955,821,132.85,44.2,6.18,1,3,clear,2481,31.79,medium
2956,1172,152.21,37.4,7.7,6,2,rain,2395,43.64,medium
2957,2250,792.25,28.1,2.84,9,0,clear,2926,66.26,high
2958,799,168.21,45.4,4.75,12,2,clear,2417,25.0,medium
2959,1213,196.28,23.9,6.18,9,1,clear,1428,74.24,high
2960,484,159.74,48.7,3.03,3,4,clear,2751,20.26,low
2961,1583,276.75,4.0,5.72,7,2,storm,1483,100.0,severe
2962,385,223.84,45.1,1.72,10,6,clear,885,43.9,medium
2963,456,85.71,42.7,5.32,19,1,clear,914,37.24,medium
2964,485,131.44,45.7,3.69,10,4,clear,1160,35.42,medium
2965,1518,297.06,33.7,5.11,19,1,rain,2641,55.31,high
2966,439,83.78,44.9,5.24,22,0,clear,1799,18.94,low
2967,1179,448.29,34.8,2.63,19,2,clear,2031,58.85,high
2968,726,115.97,41.2,6.26,8,6,clear,1670,36.8,medium
2969,20,8.66,60.5,2.31,17,5,clear,2036,0.0,low
2970,1654,272.04,31.0,6.08,10,2,clear,2577,59.83,high
2971,282,52.13,45.2,5.41,0,4,clear,986,28.57,medium
2972,716,101.27,37.4,7.07,8,4,fog,2702,30.17,medium
2973,513,175.09,56.8,2.93,7,0,clear,2874,16.24,low
2974,651,92.47,54.6,7.04,6,5,clear,2150,24.16,low
2975,470,59.57,40.1,7.89,1,4,clear,1249,42.9,medium
2976,660,119.57,50.5,5.52,6,6,clear,2571,20.33,low
2977,476,81.23,41.1,5.86,6,5,fog,2524,23.31,low
2978,297,330.0,40.2,0.9,22,5,rain,971,28.04,medium
2979,567,113.63,29.1,4.99,1,6,storm,1652,41.95,medium
2980,301,74.14,53.8,4.06,21,6,clear,2485,10.88,low
2981,1094,252.66,41.4,4.33,0,5,rain,2661,28.85,medium
2982,1263,1754.17,34.3,0.72,19,2,clear,2435,52.87,high
2983,806,131.7,44.6,6.12,22,3,fog,2193,36.32,medium
2984,489,111.39,50.6,4.39,3,6,clear,2304,16.07,low
2985,465,102.88,47.8,4.52,0,0,clear,1121,34.88,medium
2986,732,106.24,38.2,6.89,7,3,clear,1348,55.77,high
2987,480,60.38,45.4,7.95,14,1,clear,1514,34.81,medium
2988,418,53.45,50.0,7.82,9,4,clear,1166,30.11,medium
2989,1079,165.49,30.5,6.52,2,4,rain,2612,46.49,medium
2990,424,140.4,48.6,3.02,23,1,clear,1594,23.17,low
2991,1532,238.26,39.7,6.43,17,2,clear,2743,47.51,medium
2992,575,120.29,46.0,4.78,15,2,clear,1924,27.84,medium
2993,1232,313.49,40.0,3.93,23,2,clear,2356,46.19,medium
2994,295,40.8,45.2,7.23,2,1,clear,916,34.4,medium
2995,1659,3252.94,8.7,0.51,20,4,rain,1595,94.91,severe
2996,832,108.33,48.2,7.68,10,6,clear,2389,34.56,medium
2997,340,167.49,47.1,2.03,2,1,clear,1097,29.18,medium
2998,837,151.36,21.1,5.53,3,2,fog,1170,75.27,severe
2999,230,112.75,45.1,2.04,0,6,clear,1149,21.31,low
3000,580,135.2,48.7,4.29,9,4,clear,1766,23.94,low
3001,275,63.66,50.3,4.32,8,5,clear,1039,19.03,low
3002,360,59.11,37.5,6.09,3,3,rain,896,39.48,medium
3003,290,46.47,48.3,6.24,1,6,clear,1166,21.02,low
3004,2236,361.23,23.4,6.19,10,0,clear,2537,80.48,severe
3005,818,106.93,42.3,7.65,3,5,clear,2150,32.47,medium
3006,690,103.76,48.4,6.65,11,0,clear,2217,15.65,low
3007,423,423.0,50.8,1.0,18,4,clear,2012,24.08,low
3008,2046,444.78,13.7,4.6,20,2,storm,2613,79.67,severe
3009,456,63.78,37.2,7.15,3,1,fog,1458,40.15,medium
3010,576,211.76,40.9,2.72,11,3,rain,1930,31.34,medium
3011,798,1330.0,45.5,0.6,22,3,clear,2310,34.73,medium
3012,552,80.47,44.5,6.86,0,4,clear,1485,33.77,medium
3013,620,321.24,30.1,1.93,23,2,rain,1011,61.51,high
3014,1269,315.67,25.1,4.02,21,0,storm,2899,47.75,medium
3015,763,112.87,37.3,6.76,17,4,clear,1337,51.23,high
3016,1011,145.26,30.0,6.96,12,1,rain,1765,53.92,high
3017,515,139.57,37.3,3.69,18,6,clear,1144,44.78,medium
3018,831,120.26,36.7,6.91,16,6,fog,2234,30.5,medium
3019,884,119.78,38.6,7.38,19,3,fog,2577,35.18,medium
3020,421,339.52,48.0,1.24,3,5,clear,1839,22.9,low
3021,497,64.55,38.9,7.7,14,3,clear,1072,47.12,medium
3022,688,174.62,30.0,3.94,8,0,storm,1604,42.64,medium
3023,1356,178.42,33.2,7.6,9,6,clear,2158,62.91,high
3024,1388,1430.93,29.5,0.97,7,6,rain,2351,52.18,high
3025,1127,156.75,40.9,7.19,15,5,fog,2980,36.35,medium
3026,2193,716.67,25.0,3.06,9,1,clear,2684,73.35,high
3027,559,83.68,37.2,6.68,2,4,rain,1208,48.9,medium
3028,694,160.65,45.8,4.32,5,6,clear,2631,29.75,medium
3029,1492,479.74,28.0,3.11,9,1,rain,2458,50.05,high
3030,282,62.11,41.4,4.54,23,5,fog,1512,21.75,low
3031,637,85.5,44.5,7.45,1,6,clear,2512,19.83,low
3032,269,38.99,59.2,6.9,18,1,clear,2824,4.68,low
3033,514,115.77,44.1,4.44,14,2,clear,1297,38.09,medium
3034,448,128.37,46.1,3.49,15,4,clear,1700,25.37,medium
3035,1266,2344.44,40.4,0.54,18,6,clear,2286,50.74,high
3036,553,164.09,45.7,3.37,15,6,clear,1395,32.31,medium
3037,247,265.59,49.3,0.93,0,6,clear,1110,25.36,medium
3038,1382,324.41,36.6,4.26,3,2,rain,2464,50.05,high
3039,784,130.67,46.2,6.0,2,2,clear,2160,32.78,medium
3040,281,56.88,44.4,4.94,14,5,clear,1382,26.93,medium
3041,1194,189.52,23.3,6.3,19,6,rain,1579,68.51,high
3042,842,223.34,38.0,3.77,14,4,fog,2980,28.8,medium
3043,472,83.69,51.1,5.64,23,5,clear,2517,16.76,low
3044,648,88.4,35.5,7.33,6,2,fog,1706,40.33,medium
3045,2078,1282.72,23.3,1.62,10,0,rain,2371,85.95,severe
3046,1082,143.88,45.8,7.52,11,1,clear,2614,34.42,medium
3047,571,99.83,49.8,5.72,0,1,clear,2430,27.31,medium
3048,334,315.09,53.4,1.06,0,6,clear,1625,19.3,low
3049,1347,241.4,26.4,5.58,9,2,clear,1654,70.57,high
3050,956,144.19,41.1,6.63,14,0,clear,1958,41.79,medium
3051,764,570.15,46.2,1.34,2,2,clear,1745,36.15,medium
3052,988,978.22,33.9,1.01,14,2,clear,1592,53.01,high
3053,948,214.0,40.1,4.43,4,1,clear,1763,51.02,high
3054,1299,236.61,43.2,5.49,20,5,rain,2998,38.55,medium
3055,424,104.43,37.7,4.06,1,5,fog,1215,34.34,medium
3056,463,152.3,51.6,3.04,23,4,clear,2686,12.66,low
3057,551,390.78,44.2,1.41,6,2,rain,2968,22.25,low
3058,551,80.32,15.0,6.86,18,6,storm,836,60.96,high
3059,878,135.49,32.8,6.48,20,3,fog,1916,53.23,high
3060,1027,1141.11,11.3,0.9,8,4,rain,957,100.0,severe
3061,361,55.28,56.2,6.53,16,1,clear,2003,16.05,low
3062,923,165.41,46.3,5.58,16,5,clear,2429,38.57,medium
3063,430,573.33,43.1,0.75,2,1,clear,1356,25.88,medium
3064,1038,301.74,31.0,3.44,1,3,rain,1930,50.41,high
3065,408,89.67,48.8,4.55,15,5,clear,1278,24.57,low
3066,1558,568.61,33.7,2.74,10,4,clear,2521,56.84,high
3067,1186,648.09,24.6,1.83,10,4,rain,1658,72.43,high
3068,2283,750.99,21.6,3.04,8,6,rain,2766,76.62,severe
3069,20,3.36,59.9,5.96,1,6,clear,2745,2.58,low
3070,389,82.77,40.9,4.7,11,4,fog,2088,18.13,low
3071,516,154.49,40.1,3.34,7,4,clear,1045,40.4,medium
3072,538,227.97,53.8,2.36,0,2,clear,2704,21.58,low
3073,1009,185.82,28.0,5.43,19,2,clear,1329,71.89,high
3074,1149,209.67,36.8,5.48,8,4,clear,1925,61.7,high
3075,494,126.99,24.6,3.89,3,4,storm,1095,53.94,high
3076,895,273.7,46.0,3.27,13,4,clear,2347,36.3,medium
3077,364,204.49,45.3,1.78,7,2,clear,1137,26.15,medium
3078,814,957.65,50.5,0.85,16,2,clear,2503,31.29,medium
3079,1701,850.5,41.8,2.0,20,3,clear,2799,52.92,high
3080,819,273.91,33.4,2.99,7,3,clear,1032,73.91,high
3081,687,114.12,29.9,6.02,3,1,rain,1110,58.65,high
3082,1223,413.18,38.2,2.96,0,4,clear,2864,45.89,medium
3083,891,1086.59,36.3,0.82,17,4,fog,2230,42.51,medium
3084,485,181.65,40.6,2.67,22,6,clear,1249,40.8,medium
3085,1326,597.3,37.3,2.22,13,4,fog,2930,44.43,medium
